x,y,label,lane,dose,seed
-4.3214784,9.041994,5,dpmm-contrastive,w=1,0
3.060793,-1.8599498,0,dpmm-contrastive,w=1,0
3.227409,-0.7039095,0,dpmm-contrastive,w=1,0
-1.6929967,-0.52666336,6,dpmm-contrastive,w=1,0
-3.3813214,9.14998,5,dpmm-contrastive,w=1,0
1.7925705,-2.6042495,2,dpmm-contrastive,w=1,0
-2.885821,7.685411,4,dpmm-contrastive,w=1,0
4.880372,3.1610484,1,dpmm-contrastive,w=1,0
-2.673363,11.23969,7,dpmm-contrastive,w=1,0
-4.0948396,11.160172,7,dpmm-contrastive,w=1,0
3.7262797,1.0252928,8,dpmm-contrastive,w=1,0
1.7600697,-2.2830863,0,dpmm-contrastive,w=1,0
-5.6717653,8.683431,0,dpmm-contrastive,w=1,0
-2.0623372,4.595964,4,dpmm-contrastive,w=1,0
-1.8420607,-1.7687514,6,dpmm-contrastive,w=1,0
-2.7206411,-0.8888317,9,dpmm-contrastive,w=1,0
-0.63447386,-1.9529603,6,dpmm-contrastive,w=1,0
-3.251814,8.380196,5,dpmm-contrastive,w=1,0
-0.19983137,-1.1005635,0,dpmm-contrastive,w=1,0
-0.6634395,-0.43711355,6,dpmm-contrastive,w=1,0
-5.2737846,9.263322,7,dpmm-contrastive,w=1,0
-3.1458163,7.8963923,4,dpmm-contrastive,w=1,0
-1.2931743,0.6300977,3,dpmm-contrastive,w=1,0
2.0517967,-3.0446866,2,dpmm-contrastive,w=1,0
-2.6862478,11.005188,7,dpmm-contrastive,w=1,0
-3.5871847,11.128198,7,dpmm-contrastive,w=1,0
1.2345705,-2.06493,6,dpmm-contrastive,w=1,0
